C4	50
C4	50
C4	50
C4	50
M4	0
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
C4	50
Number:2
Non consenting:25size:1
Number:4
Non consenting:74size:1
Non consenting:80size:1
Number:17
Non consenting:344size:1
Non consenting:110size:1
Number:18
Non consenting:110size:1
Number:29
Non consenting:192size:1
Non consenting:362size:1
Number:30
Non consenting:470size:1
Non consenting:362size:1
Number:44
Non consenting:170size:1
Non consenting:344size:1
Number:47
Non consenting:27size:2
Non consenting:158size:2
Number:49
Non consenting:418size:1
Non consenting:373size:2
Number:50
Non consenting:6size:1
Number:53
Non consenting:223size:1
Non consenting:362size:1
Number:55
Non consenting:74size:1
Non consenting:22size:1
Non consenting:424size:3
Number:65
Non consenting:6size:1
Non consenting:25size:1
Non consenting:470size:1
Non consenting:110size:1
Number:71
Non consenting:25size:1
Non consenting:158size:2
Number:72
Number:78
Non consenting:59size:3
Non consenting:192size:1
Non consenting:223size:1
Number:87
Non consenting:6size:1
Number:93
Non consenting:276size:1
Non consenting:25size:1
Non consenting:27size:2
Non consenting:418size:1
Non consenting:424size:3
Non consenting:170size:1
Non consenting:192size:1
Non consenting:362size:1
Non consenting:376size:1
Number:97
Non consenting:0size:1
Number:98
Number:106
Non consenting:376size:1
Number:111
Non consenting:74size:1
Number:116
Non consenting:373size:2
Non consenting:376size:1
Number:136
Non consenting:424size:3
Number:141
Non consenting:276size:1
Non consenting:170size:1
Non consenting:110size:1
Number:147
Non consenting:276size:1
Non consenting:470size:1
Number:157
Non consenting:470size:1
Non consenting:424size:3
Number:164
Non consenting:22size:1
Number:168
Non consenting:0size:1
Non consenting:470size:1
Non consenting:362size:1
Number:174
Non consenting:223size:1
Number:179
Non consenting:276size:1
Non consenting:170size:1
Non consenting:470size:1
Non consenting:223size:1
Number:180
Non consenting:25size:1
Non consenting:27size:2
Non consenting:74size:1
Non consenting:223size:1
Number:181
Non consenting:158size:2
Non consenting:170size:1
Non consenting:192size:1
Non consenting:461size:2
Number:183
Non consenting:74size:1
Number:186
Number:201
Non consenting:418size:1
Non consenting:424size:3
Non consenting:362size:1
Non consenting:109size:1
Number:203
Non consenting:424size:3
Number:205
Non consenting:6size:1
Number:208
Non consenting:470size:1
Non consenting:158size:2
Number:215
Non consenting:80size:1
Non consenting:276size:1
Non consenting:22size:1
Non consenting:223size:1
Number:220
Non consenting:0size:1
Non consenting:418size:1
Non consenting:170size:1
Number:232
Non consenting:418size:1
Non consenting:110size:1
Number:238
Non consenting:158size:2
Non consenting:223size:1
Non consenting:418size:1
Non consenting:59size:3
Number:244
Number:246
Number:247
Non consenting:223size:1
Number:249
Non consenting:223size:1
Non consenting:362size:1
Non consenting:376size:1
Number:250
Number:261
Non consenting:461size:2
Non consenting:344size:1
Non consenting:373size:2
Number:285
Non consenting:276size:1
Number:295
Non consenting:74size:1
Number:298
Non consenting:80size:1
Non consenting:27size:2
Non consenting:110size:1
Number:302
Non consenting:276size:1
Non consenting:461size:2
Number:308
Non consenting:461size:2
Non consenting:418size:1
Number:309
Non consenting:192size:1
Non consenting:276size:1
Number:312
Non consenting:192size:1
Non consenting:22size:1
Non consenting:25size:1
Number:321
Non consenting:22size:1
Non consenting:223size:1
Number:326
Non consenting:192size:1
Non consenting:362size:1
Non consenting:110size:1
Non consenting:373size:2
Number:347
Non consenting:276size:1
Non consenting:424size:3
Non consenting:170size:1
Number:348
Non consenting:0size:1
Non consenting:22size:1
Non consenting:223size:1
Number:354
Number:360
Non consenting:192size:1
Non consenting:110size:1
Number:363
Non consenting:27size:2
Non consenting:170size:1
Number:377
Non consenting:25size:1
Non consenting:424size:3
Non consenting:362size:1
Number:382
Non consenting:22size:1
Number:383
Non consenting:192size:1
